"Milliseconds","timezoneOffset","timestamp","DayOfYear","DayOfMonth","DayOfWeek","TimeOfDay","_id","cat1","cat2","cat3","cat4","cat5","cat6","cat7","cat8","cat9","number","note","gpstime","gpsMilliseconds","name","latitude","longitude","accuracy","altitude","speed","bearing","lat_text","lon_text","street","city","state","country","zip"
"1438725339560","7200000","2015-08-04T23:55:39.560+02:00","216","4","Tuesday","23.9275","505","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1438725356927","7200000","2015-08-04T23:55:56.927+02:00","216","4","Tuesday","23.932222222222222","506","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1448445408998","3600000","2015-11-25T10:56:48.998+01:00","329","25","Wednesday","10.946666666666667","8","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1448445415446","3600000","2015-11-25T10:56:55.446+01:00","329","25","Wednesday","10.948611111111111","9","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450277313477","3600000","2015-12-16T15:48:33.477+01:00","350","16","Wednesday","15.809166666666666","36","Common Activies","Driving Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450277482090","3600000","2015-12-16T15:51:22.090+01:00","350","16","Wednesday","15.856111111111112","37","Common Activies","Driving End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450277492199","3600000","2015-12-16T15:51:32.199+01:00","350","16","Wednesday","15.858888888888888","38","Common Activies","Store Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450277601633","3600000","2015-12-16T15:53:21.633+01:00","350","16","Wednesday","15.889166666666666","40","Common Activies","Store End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450277603768","3600000","2015-12-16T15:53:23.768+01:00","350","16","Wednesday","15.889722222222222","41","Common Activies","Driving Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450278917566","3600000","2015-12-16T16:15:17.566+01:00","350","16","Wednesday","16.254722222222224","42","Common Activies","Driving End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450279117666","3600000","2015-12-16T16:18:37.666+01:00","350","16","Wednesday","16.310277777777777","43","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450280804627","3600000","2015-12-16T16:46:44.627+01:00","350","16","Wednesday","16.77888888888889","46","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450280897817","3600000","2015-12-16T16:48:17.817+01:00","350","16","Wednesday","16.80472222222222","47","Common Activies","Driving Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450281947464","3600000","2015-12-16T17:05:47.464+01:00","350","16","Wednesday","17.09638888888889","48","Common Activies","Driving End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450281954190","3600000","2015-12-16T17:05:54.190+01:00","350","16","Wednesday","17.098333333333333","49","Common Activies","Store Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450282862396","3600000","2015-12-16T17:21:02.396+01:00","350","16","Wednesday","17.350555555555555","50","Common Activies","Store End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450362310533","3600000","2015-12-17T15:25:10.533+01:00","351","17","Thursday","15.419444444444444","57","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450363508056","3600000","2015-12-17T15:45:08.056+01:00","351","17","Thursday","15.752222222222223","58","Sport","Rappel Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450364203836","3600000","2015-12-17T15:56:43.836+01:00","351","17","Thursday","15.945277777777777","59","Sport","Rappel End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450364881951","3600000","2015-12-17T16:08:01.951+01:00","351","17","Thursday","16.13361111111111","60","Sport","Climb Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450366500990","3600000","2015-12-17T16:35:00.990+01:00","351","17","Thursday","16.583333333333332","61","Sport","Climb End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450367891328","3600000","2015-12-17T16:58:11.328+01:00","351","17","Thursday","16.969722222222224","62","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450367898894","3600000","2015-12-17T16:58:18.894+01:00","351","17","Thursday","16.971666666666668","63","Common Activies","Driving Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450370267090","3600000","2015-12-17T17:37:47.090+01:00","351","17","Thursday","17.629722222222224","64","Common Activies","Driving End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450722963816","3600000","2015-12-21T19:36:03.816+01:00","355","21","Monday","19.600833333333334","83","Common Activies","Driving End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450722974106","3600000","2015-12-21T19:36:14.106+01:00","355","21","Monday","19.60388888888889","84","Common Activies","Driving Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450723209798","3600000","2015-12-21T19:40:09.798+01:00","355","21","Monday","19.669166666666666","85","Common Activies","Driving End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450723212923","3600000","2015-12-21T19:40:12.923+01:00","355","21","Monday","19.67","86","Common Activies","Store Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450723663426","3600000","2015-12-21T19:47:43.426+01:00","355","21","Monday","19.795277777777777","87","Common Activies","Store End",,,,,,,,,,,,,,,,,,,,,,,,,
"1450723667092","3600000","2015-12-21T19:47:47.092+01:00","355","21","Monday","19.796388888888888","88","Common Activies","Driving Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1450723876226","3600000","2015-12-21T19:51:16.226+01:00","355","21","Monday","19.854444444444443","89","Common Activies","Driving End",,,,,,,,,,,,,,,,,,,,,,,,,
"1452095385096","3600000","2016-01-06T16:49:45.096+01:00","6","6","Wednesday","16.829166666666666","124","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1452097529167","3600000","2016-01-06T17:25:29.167+01:00","6","6","Wednesday","17.424722222222222","125","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1452439485090","3600000","2016-01-10T16:24:45.090+01:00","10","10","Sunday","16.4125","132","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1452441318128","3600000","2016-01-10T16:55:18.128+01:00","10","10","Sunday","16.921666666666667","133","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1453046806202","3600000","2016-01-17T17:06:46.202+01:00","17","17","Sunday","17.11277777777778","142","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1453048424030","3600000","2016-01-17T17:33:44.030+01:00","17","17","Sunday","17.56222222222222","143","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1453131424709","3600000","2016-01-18T16:37:04.709+01:00","18","18","Monday","16.61777777777778","148","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1453133022235","3600000","2016-01-18T17:03:42.235+01:00","18","18","Monday","17.061666666666667","149","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1453306226707","3600000","2016-01-20T17:10:26.707+01:00","20","20","Wednesday","17.17388888888889","150","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1453308430249","3600000","2016-01-20T17:47:10.249+01:00","20","20","Wednesday","17.78611111111111","151","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1453393004338","3600000","2016-01-21T17:16:44.338+01:00","21","21","Thursday","17.27888888888889","152","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1453394316855","3600000","2016-01-21T17:38:36.855+01:00","21","21","Thursday","17.643333333333334","153","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1453478989823","3600000","2016-01-22T17:09:49.823+01:00","22","22","Friday","17.163611111111113","154","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1453480378580","3600000","2016-01-22T17:32:58.580+01:00","22","22","Friday","17.549444444444443","155","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1453737945450","3600000","2016-01-25T17:05:45.450+01:00","25","25","Monday","17.095833333333335","156","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1453739313105","3600000","2016-01-25T17:28:33.105+01:00","25","25","Monday","17.475833333333334","157","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1453818978267","3600000","2016-01-26T15:36:18.267+01:00","26","26","Tuesday","15.605","158","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1453821049219","3600000","2016-01-26T16:10:49.219+01:00","26","26","Tuesday","16.18027777777778","159","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1453901385294","3600000","2016-01-27T14:29:45.294+01:00","27","27","Wednesday","14.495833333333334","160","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1453907965445","3600000","2016-01-27T16:19:25.445+01:00","27","27","Wednesday","16.323611111111113","161","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1454161658872","3600000","2016-01-30T14:47:38.872+01:00","30","30","Saturday","14.793888888888889","162","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1454170846358","3600000","2016-01-30T17:20:46.358+01:00","30","30","Saturday","17.34611111111111","163","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1454255751564","3600000","2016-01-31T16:55:51.564+01:00","31","31","Sunday","16.930833333333332","164","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1454257321586","3600000","2016-01-31T17:22:01.586+01:00","31","31","Sunday","17.366944444444446","165","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1454343702403","3600000","2016-02-01T17:21:42.403+01:00","32","1","Monday","17.361666666666668","166","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1454345494379","3600000","2016-02-01T17:51:34.379+01:00","32","1","Monday","17.859444444444446","167","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1454422090777","3600000","2016-02-02T15:08:10.777+01:00","33","2","Tuesday","15.136111111111111","168","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1454433772396","3600000","2016-02-02T18:22:52.396+01:00","33","2","Tuesday","18.38111111111111","169","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1454601358929","3600000","2016-02-04T16:55:58.929+01:00","35","4","Thursday","16.932777777777776","170","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1454602992265","3600000","2016-02-04T17:23:12.265+01:00","35","4","Thursday","17.386666666666667","171","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1454686870658","3600000","2016-02-05T16:41:10.658+01:00","36","5","Friday","16.68611111111111","172","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1454688712733","3600000","2016-02-05T17:11:52.733+01:00","36","5","Friday","17.197777777777777","173","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1454765809194","3600000","2016-02-06T14:36:49.194+01:00","37","6","Saturday","14.613611111111112","174","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
"1454775272651","3600000","2016-02-06T17:14:32.651+01:00","37","6","Saturday","17.24222222222222","175","Sport","Sport End",,,,,,,,,,,,,,,,,,,,,,,,,
"1454858809753","3600000","2016-02-07T16:26:49.753+01:00","38","7","Sunday","16.446944444444444","176","Sport","Sport Str",,,,,,,,,,,,,,,,,,,,,,,,,
